date,day,meal_type,total_strength,actual_attendance
2024-05-22,Wednesday,lunch,14172,10613
2024-05-22,Wednesday,snacks,14172,6491
2024-05-22,Wednesday,dinner,14172,11095
2024-05-23,Thursday,breakfast,14172,8706
2024-05-23,Thursday,lunch,14172,10922
2024-05-23,Thursday,snacks,14172,5059
2024-05-23,Thursday,dinner,14172,9870
2024-05-24,Friday,breakfast,14172,7413
2024-05-24,Friday,lunch,14172,10291
2024-05-24,Friday,snacks,14172,5414
2024-05-24,Friday,dinner,14172,9675
2024-05-25,Saturday,breakfast,14172,4113
2024-05-25,Saturday,lunch,14172,7940
2024-05-25,Saturday,snacks,14172,2963
2024-05-25,Saturday,dinner,14172,7735
2024-05-26,Sunday,breakfast,14172,3941
2024-05-26,Sunday,lunch,14172,5755
2024-05-26,Sunday,snacks,14172,5100
2024-05-26,Sunday,dinner,14172,7662
2024-05-27,Monday,breakfast,14172,6402
2024-05-27,Monday,lunch,14172,12042
2024-05-27,Monday,snacks,14172,4886
2024-05-27,Monday,dinner,14172,9948
2024-05-28,Tuesday,breakfast,14172,9173
2024-05-28,Tuesday,lunch,14172,11360
2024-05-28,Tuesday,snacks,14172,6322
2024-05-28,Tuesday,dinner,14172,9627
2024-05-29,Wednesday,breakfast,14172,7479
2024-05-29,Wednesday,lunch,14172,11100
2024-05-29,Wednesday,snacks,14172,5290
2024-05-29,Wednesday,dinner,14172,10961
2024-05-30,Thursday,breakfast,14172,8410
2024-05-30,Thursday,lunch,14172,9529
2024-05-30,Thursday,snacks,14172,6099
2024-05-30,Thursday,dinner,14172,10966
2024-05-31,Friday,breakfast,14172,9105
2024-05-31,Friday,lunch,14172,10843
2024-05-31,Friday,snacks,14172,4351
2024-05-31,Friday,dinner,14172,10640
2024-06-01,Saturday,breakfast,14172,5962
2024-06-01,Saturday,lunch,14172,6960
2024-06-01,Saturday,snacks,14172,2877
2024-06-01,Saturday,dinner,14172,5161
2024-06-02,Sunday,breakfast,14172,5818
2024-06-02,Sunday,lunch,14172,8080
2024-06-02,Sunday,snacks,14172,3707
2024-06-02,Sunday,dinner,14172,5246
2024-06-03,Monday,breakfast,14172,7236
2024-06-03,Monday,lunch,14172,10886
2024-06-03,Monday,snacks,14172,6117
2024-06-03,Monday,dinner,14172,10587
2024-06-04,Tuesday,breakfast,14172,6488
2024-06-04,Tuesday,lunch,14172,9865
2024-06-04,Tuesday,snacks,14172,4573
2024-06-04,Tuesday,dinner,14172,11315
2024-06-05,Wednesday,breakfast,14172,6378
2024-06-05,Wednesday,lunch,14172,10172
2024-06-05,Wednesday,snacks,14172,5148
2024-06-05,Wednesday,dinner,14172,10176
2024-06-06,Thursday,breakfast,14172,8259
2024-06-06,Thursday,lunch,14172,11390
2024-06-06,Thursday,snacks,14172,6972
2024-06-06,Thursday,dinner,14172,11077
2024-06-07,Friday,breakfast,14172,7738
2024-06-07,Friday,lunch,14172,10723
2024-06-07,Friday,snacks,14172,6880
2024-06-07,Friday,dinner,14172,8795
2024-06-08,Saturday,breakfast,14172,6075
2024-06-08,Saturday,lunch,14172,7907
2024-06-08,Saturday,snacks,14172,3291
2024-06-08,Saturday,dinner,14172,6609
2024-06-09,Sunday,breakfast,14172,5421
2024-06-09,Sunday,lunch,14172,7608
2024-06-09,Sunday,snacks,14172,3674
2024-06-09,Sunday,dinner,14172,6212
2024-06-10,Monday,breakfast,14172,8190
2024-06-10,Monday,lunch,14172,11870
2024-06-10,Monday,snacks,14172,5371
2024-06-10,Monday,dinner,14172,8684
2024-06-11,Tuesday,breakfast,14172,8214
2024-06-11,Tuesday,lunch,14172,10361
2024-06-11,Tuesday,snacks,14172,4878
2024-06-11,Tuesday,dinner,14172,9742
2024-06-12,Wednesday,breakfast,14172,8182
2024-06-12,Wednesday,lunch,14172,10725
2024-06-12,Wednesday,snacks,14172,6159
2024-06-12,Wednesday,dinner,14172,8768
2024-06-13,Thursday,breakfast,14172,7072
2024-06-13,Thursday,lunch,14172,10006
2024-06-13,Thursday,snacks,14172,4640
2024-06-13,Thursday,dinner,14172,9608
2024-06-14,Friday,breakfast,14172,7330
2024-06-14,Friday,lunch,14172,10627
2024-06-14,Friday,snacks,14172,6902
2024-06-14,Friday,dinner,14172,8555
2024-06-15,Saturday,breakfast,14172,6082
2024-06-15,Saturday,lunch,14172,5727
2024-06-15,Saturday,snacks,14172,4598
2024-06-15,Saturday,dinner,14172,6298
2024-06-16,Sunday,breakfast,14172,5157
2024-06-16,Sunday,lunch,14172,8051
2024-06-16,Sunday,snacks,14172,3290
2024-06-16,Sunday,dinner,14172,7052
2024-06-17,Monday,breakfast,14172,6460
2024-06-17,Monday,lunch,14172,10603
2024-06-17,Monday,snacks,14172,6399
2024-06-17,Monday,dinner,14172,8571
2024-06-18,Tuesday,breakfast,14172,7905
2024-06-18,Tuesday,lunch,14172,10848
2024-06-18,Tuesday,snacks,14172,4733
2024-06-18,Tuesday,dinner,14172,8959
2024-06-19,Wednesday,breakfast,14172,8424
2024-06-19,Wednesday,lunch,14172,9944
2024-06-19,Wednesday,snacks,14172,6624
2024-06-19,Wednesday,dinner,14172,10781
2024-06-20,Thursday,breakfast,14172,8613
2024-06-20,Thursday,lunch,14172,10902
2024-06-20,Thursday,snacks,14172,5853
2024-06-20,Thursday,dinner,14172,11008
2024-06-21,Friday,breakfast,14172,8387
2024-06-21,Friday,lunch,14172,10192
2024-06-21,Friday,snacks,14172,5451
2024-06-21,Friday,dinner,14172,10397
2024-06-22,Saturday,breakfast,14172,4653
2024-06-22,Saturday,lunch,14172,8200
2024-06-22,Saturday,snacks,14172,3936
2024-06-22,Saturday,dinner,14172,5802
2024-06-23,Sunday,breakfast,14172,5736
2024-06-23,Sunday,lunch,14172,5518
2024-06-23,Sunday,snacks,14172,4240
2024-06-23,Sunday,dinner,14172,6765
2024-06-24,Monday,breakfast,14172,7578
2024-06-24,Monday,lunch,14172,10142
2024-06-24,Monday,snacks,14172,4555
2024-06-24,Monday,dinner,14172,9691
2024-06-25,Tuesday,breakfast,14172,8290
2024-06-25,Tuesday,lunch,14172,11975
2024-06-25,Tuesday,snacks,14172,6842
2024-06-25,Tuesday,dinner,14172,9994
2024-06-26,Wednesday,breakfast,14172,7453
2024-06-26,Wednesday,lunch,14172,12043
2024-06-26,Wednesday,snacks,14172,4987
2024-06-26,Wednesday,dinner,14172,10407
2024-06-27,Thursday,breakfast,14172,7268
2024-06-27,Thursday,lunch,14172,9737
2024-06-27,Thursday,snacks,14172,4346
2024-06-27,Thursday,dinner,14172,10915
2024-06-28,Friday,breakfast,14172,8894
2024-06-28,Friday,lunch,14172,11945
2024-06-28,Friday,snacks,14172,6379
2024-06-28,Friday,dinner,14172,8832
2024-06-29,Saturday,breakfast,14172,5270
2024-06-29,Saturday,lunch,14172,5993
2024-06-29,Saturday,snacks,14172,3855
2024-06-29,Saturday,dinner,14172,5314
2024-06-30,Sunday,breakfast,14172,6076
2024-06-30,Sunday,lunch,14172,6899
2024-06-30,Sunday,snacks,14172,3930
2024-06-30,Sunday,dinner,14172,7486
2024-07-01,Monday,breakfast,14172,7196
2024-07-01,Monday,lunch,14172,11691
2024-07-01,Monday,snacks,14172,7042
2024-07-01,Monday,dinner,14172,8583
2024-07-02,Tuesday,breakfast,14172,8828
2024-07-02,Tuesday,lunch,14172,10463
2024-07-02,Tuesday,snacks,14172,7036
2024-07-02,Tuesday,dinner,14172,10893
2024-07-03,Wednesday,breakfast,14172,8910
2024-07-03,Wednesday,lunch,14172,10496
2024-07-03,Wednesday,snacks,14172,4288
2024-07-03,Wednesday,dinner,14172,10963
2024-07-04,Thursday,breakfast,14172,8757
2024-07-04,Thursday,lunch,14172,9549
2024-07-04,Thursday,snacks,14172,6570
2024-07-04,Thursday,dinner,14172,10637
2024-07-05,Friday,breakfast,14172,7931
2024-07-05,Friday,lunch,14172,9257
2024-07-05,Friday,snacks,14172,7006
2024-07-05,Friday,dinner,14172,8645
2024-07-06,Saturday,breakfast,14172,6248
2024-07-06,Saturday,lunch,14172,6556
2024-07-06,Saturday,snacks,14172,4018
2024-07-06,Saturday,dinner,14172,5827
2024-07-07,Sunday,breakfast,14172,4722
2024-07-07,Sunday,lunch,14172,8133
2024-07-07,Sunday,snacks,14172,4245
2024-07-07,Sunday,dinner,14172,6474
2024-07-08,Monday,breakfast,14172,8533
2024-07-08,Monday,lunch,14172,11486
2024-07-08,Monday,snacks,14172,5808
2024-07-08,Monday,dinner,14172,10802
2024-07-09,Tuesday,breakfast,14172,7581
2024-07-09,Tuesday,lunch,14172,11743
2024-07-09,Tuesday,snacks,14172,4755
2024-07-09,Tuesday,dinner,14172,10050
2024-07-10,Wednesday,breakfast,14172,9026
2024-07-10,Wednesday,lunch,14172,11283
2024-07-10,Wednesday,snacks,14172,4989
2024-07-10,Wednesday,dinner,14172,9273
2024-07-11,Thursday,breakfast,14172,7339
2024-07-11,Thursday,lunch,14172,11399
2024-07-11,Thursday,snacks,14172,4822
2024-07-11,Thursday,dinner,14172,10242
2024-07-12,Friday,breakfast,14172,6742
2024-07-12,Friday,lunch,14172,9233
2024-07-12,Friday,snacks,14172,6086
2024-07-12,Friday,dinner,14172,9178
2024-07-13,Saturday,breakfast,14172,4055
2024-07-13,Saturday,lunch,14172,5689
2024-07-13,Saturday,snacks,14172,3354
2024-07-13,Saturday,dinner,14172,6070
2024-07-14,Sunday,breakfast,14172,5485
2024-07-14,Sunday,lunch,14172,7758
2024-07-14,Sunday,snacks,14172,3874
2024-07-14,Sunday,dinner,14172,7432
2024-07-15,Monday,breakfast,14172,7508
2024-07-15,Monday,lunch,14172,10524
2024-07-15,Monday,snacks,14172,4429
2024-07-15,Monday,dinner,14172,9921
2024-07-16,Tuesday,breakfast,14172,7795
2024-07-16,Tuesday,lunch,14172,11836
2024-07-16,Tuesday,snacks,14172,5498
2024-07-16,Tuesday,dinner,14172,10264
2024-07-17,Wednesday,breakfast,14172,8031
2024-07-17,Wednesday,lunch,14172,10937
2024-07-17,Wednesday,snacks,14172,6425
2024-07-17,Wednesday,dinner,14172,8513
2024-07-18,Thursday,breakfast,14172,8197
2024-07-18,Thursday,lunch,14172,10864
2024-07-18,Thursday,snacks,14172,4953
2024-07-18,Thursday,dinner,14172,11126
2024-07-19,Friday,breakfast,14172,8102
2024-07-19,Friday,lunch,14172,10114
2024-07-19,Friday,snacks,14172,6866
2024-07-19,Friday,dinner,14172,11043
2024-07-20,Saturday,breakfast,14172,4435
2024-07-20,Saturday,lunch,14172,8300
2024-07-20,Saturday,snacks,14172,2925
2024-07-20,Saturday,dinner,14172,6735
2024-07-21,Sunday,breakfast,14172,5601
2024-07-21,Sunday,lunch,14172,6012
2024-07-21,Sunday,snacks,14172,3371
2024-07-21,Sunday,dinner,14172,6308
2024-07-22,Monday,breakfast,14172,6868
2024-07-22,Monday,lunch,14172,10187
2024-07-22,Monday,snacks,14172,4391
2024-07-22,Monday,dinner,14172,9529
2024-07-23,Tuesday,breakfast,14172,8410
2024-07-23,Tuesday,lunch,14172,10562
2024-07-23,Tuesday,snacks,14172,5002
2024-07-23,Tuesday,dinner,14172,10768
2024-07-24,Wednesday,breakfast,14172,6817
2024-07-24,Wednesday,lunch,14172,9216
2024-07-24,Wednesday,snacks,14172,4947
2024-07-24,Wednesday,dinner,14172,8530
2024-07-25,Thursday,breakfast,14172,8069
2024-07-25,Thursday,lunch,14172,10432
2024-07-25,Thursday,snacks,14172,5881
2024-07-25,Thursday,dinner,14172,11257
2024-07-26,Friday,breakfast,14172,6551
2024-07-26,Friday,lunch,14172,11950
2024-07-26,Friday,snacks,14172,6068
2024-07-26,Friday,dinner,14172,11218
2024-07-27,Saturday,breakfast,14172,5992
2024-07-27,Saturday,lunch,14172,5617
2024-07-27,Saturday,snacks,14172,3640
2024-07-27,Saturday,dinner,14172,6910
2024-07-28,Sunday,breakfast,14172,4673
2024-07-28,Sunday,lunch,14172,8045
2024-07-28,Sunday,snacks,14172,2567
2024-07-28,Sunday,dinner,14172,5876
2024-07-29,Monday,breakfast,14172,7884
2024-07-29,Monday,lunch,14172,11372
2024-07-29,Monday,snacks,14172,7064
2024-07-29,Monday,dinner,14172,11154
2024-07-30,Tuesday,breakfast,14172,8134
2024-07-30,Tuesday,lunch,14172,9988
2024-07-30,Tuesday,snacks,14172,5749
2024-07-30,Tuesday,dinner,14172,10557
2024-07-31,Wednesday,breakfast,14172,6564
2024-07-31,Wednesday,lunch,14172,10765
2024-07-31,Wednesday,snacks,14172,6974
2024-07-31,Wednesday,dinner,14172,10361
2024-08-01,Thursday,breakfast,14172,8093
2024-08-01,Thursday,lunch,14172,9763
2024-08-01,Thursday,snacks,14172,7024
2024-08-01,Thursday,dinner,14172,9856
2024-08-02,Friday,breakfast,14172,7724
2024-08-02,Friday,lunch,14172,10179
2024-08-02,Friday,snacks,14172,6874
2024-08-02,Friday,dinner,14172,8653
2024-08-03,Saturday,breakfast,14172,4148
2024-08-03,Saturday,lunch,14172,6665
2024-08-03,Saturday,snacks,14172,3066
2024-08-03,Saturday,dinner,14172,7078
2024-08-04,Sunday,breakfast,14172,5774
2024-08-04,Sunday,lunch,14172,6567
2024-08-04,Sunday,snacks,14172,3203
2024-08-04,Sunday,dinner,14172,7783
2024-08-05,Monday,breakfast,14172,7936
2024-08-05,Monday,lunch,14172,11961
2024-08-05,Monday,snacks,14172,5980
2024-08-05,Monday,dinner,14172,10436
2024-08-06,Tuesday,breakfast,14172,8943
2024-08-06,Tuesday,lunch,14172,10821
2024-08-06,Tuesday,snacks,14172,6894
2024-08-06,Tuesday,dinner,14172,10864
2024-08-07,Wednesday,breakfast,14172,8919
2024-08-07,Wednesday,lunch,14172,9554
2024-08-07,Wednesday,snacks,14172,4805
2024-08-07,Wednesday,dinner,14172,10607
2024-08-08,Thursday,breakfast,14172,6731
2024-08-08,Thursday,lunch,14172,10698
2024-08-08,Thursday,snacks,14172,5409
2024-08-08,Thursday,dinner,14172,8791
2024-08-09,Friday,breakfast,14172,9201
2024-08-09,Friday,lunch,14172,10208
2024-08-09,Friday,snacks,14172,6449
2024-08-09,Friday,dinner,14172,10782
2024-08-10,Saturday,breakfast,14172,4083
2024-08-10,Saturday,lunch,14172,6974
2024-08-10,Saturday,snacks,14172,2863
2024-08-10,Saturday,dinner,14172,5445
2024-08-11,Sunday,breakfast,14172,3704
2024-08-11,Sunday,lunch,14172,7000
2024-08-11,Sunday,snacks,14172,2806
2024-08-11,Sunday,dinner,14172,7582
2024-08-12,Monday,breakfast,14172,8941
2024-08-12,Monday,lunch,14172,11101
2024-08-12,Monday,snacks,14172,5268
2024-08-12,Monday,dinner,14172,10003
2024-08-13,Tuesday,breakfast,14172,7880
2024-08-13,Tuesday,lunch,14172,10958
2024-08-13,Tuesday,snacks,14172,6283
2024-08-13,Tuesday,dinner,14172,9593
2024-08-14,Wednesday,breakfast,14172,8672
2024-08-14,Wednesday,lunch,14172,11808
2024-08-14,Wednesday,snacks,14172,5027
2024-08-14,Wednesday,dinner,14172,9977
2024-08-15,Thursday,breakfast,14172,7038
2024-08-15,Thursday,lunch,14172,10375
2024-08-15,Thursday,snacks,14172,5570
2024-08-15,Thursday,dinner,14172,9632
2024-08-16,Friday,breakfast,14172,6564
2024-08-16,Friday,lunch,14172,11034
2024-08-16,Friday,snacks,14172,6376
2024-08-16,Friday,dinner,14172,8978
2024-08-17,Saturday,breakfast,14172,4707
2024-08-17,Saturday,lunch,14172,5869
2024-08-17,Saturday,snacks,14172,3933
2024-08-17,Saturday,dinner,14172,7207
2024-08-18,Sunday,breakfast,14172,4231
2024-08-18,Sunday,lunch,14172,5952
2024-08-18,Sunday,snacks,14172,3249
2024-08-18,Sunday,dinner,14172,5394
2024-08-19,Monday,breakfast,14172,8961
2024-08-19,Monday,lunch,14172,10242
2024-08-19,Monday,snacks,14172,6958
2024-08-19,Monday,dinner,14172,9812
2024-08-20,Tuesday,breakfast,14172,6777
2024-08-20,Tuesday,lunch,14172,11948
2024-08-20,Tuesday,snacks,14172,4848
2024-08-20,Tuesday,dinner,14172,10380
2024-08-21,Wednesday,breakfast,14172,8970
2024-08-21,Wednesday,lunch,14172,11694
2024-08-21,Wednesday,snacks,14172,6600
2024-08-21,Wednesday,dinner,14172,11261
2024-08-22,Thursday,breakfast,14172,8163
2024-08-22,Thursday,lunch,14172,10451
2024-08-22,Thursday,snacks,14172,5365
2024-08-22,Thursday,dinner,14172,11102
2024-08-23,Friday,breakfast,14172,7093
2024-08-23,Friday,lunch,14172,11034
2024-08-23,Friday,snacks,14172,4379
2024-08-23,Friday,dinner,14172,8841
2024-08-24,Saturday,breakfast,14172,5664
2024-08-24,Saturday,lunch,14172,6144
2024-08-24,Saturday,snacks,14172,2537
2024-08-24,Saturday,dinner,14172,5579
2024-08-25,Sunday,breakfast,14172,3924
2024-08-25,Sunday,lunch,14172,7949
2024-08-25,Sunday,snacks,14172,4222
2024-08-25,Sunday,dinner,14172,6063
2024-08-26,Monday,breakfast,14172,6938
2024-08-26,Monday,lunch,14172,11889
2024-08-26,Monday,snacks,14172,5425
2024-08-26,Monday,dinner,14172,8703
2024-08-27,Tuesday,breakfast,14172,8645
2024-08-27,Tuesday,lunch,14172,10692
2024-08-27,Tuesday,snacks,14172,5773
2024-08-27,Tuesday,dinner,14172,11333
2024-08-28,Wednesday,breakfast,14172,9138
2024-08-28,Wednesday,lunch,14172,11698
2024-08-28,Wednesday,snacks,14172,4303
2024-08-28,Wednesday,dinner,14172,10999
2024-08-29,Thursday,breakfast,14172,6822
2024-08-29,Thursday,lunch,14172,10709
2024-08-29,Thursday,snacks,14172,6960
2024-08-29,Thursday,dinner,14172,9695
2024-08-30,Friday,breakfast,14172,7622
2024-08-30,Friday,lunch,14172,10679
2024-08-30,Friday,snacks,14172,5200
2024-08-30,Friday,dinner,14172,10182
2024-08-31,Saturday,breakfast,14172,5424
2024-08-31,Saturday,lunch,14172,5849
2024-08-31,Saturday,snacks,14172,4203
2024-08-31,Saturday,dinner,14172,6376
2024-09-01,Sunday,breakfast,14172,4623
2024-09-01,Sunday,lunch,14172,6046
2024-09-01,Sunday,snacks,14172,4095
2024-09-01,Sunday,dinner,14172,5896
2024-09-02,Monday,breakfast,14172,7422
2024-09-02,Monday,lunch,14172,10444
2024-09-02,Monday,snacks,14172,4336
2024-09-02,Monday,dinner,14172,8699
2024-09-03,Tuesday,breakfast,14172,8570
2024-09-03,Tuesday,lunch,14172,11511
2024-09-03,Tuesday,snacks,14172,5277
2024-09-03,Tuesday,dinner,14172,9862
2024-09-04,Wednesday,breakfast,14172,6913
2024-09-04,Wednesday,lunch,14172,9609
2024-09-04,Wednesday,snacks,14172,4927
2024-09-04,Wednesday,dinner,14172,11201
2024-09-05,Thursday,breakfast,14172,7898
2024-09-05,Thursday,lunch,14172,11834
2024-09-05,Thursday,snacks,14172,6264
2024-09-05,Thursday,dinner,14172,9300
2024-09-06,Friday,breakfast,14172,7815
2024-09-06,Friday,lunch,14172,9956
2024-09-06,Friday,snacks,14172,6059
2024-09-06,Friday,dinner,14172,9476
2024-09-07,Saturday,breakfast,14172,5557
2024-09-07,Saturday,lunch,14172,6175
2024-09-07,Saturday,snacks,14172,3093
2024-09-07,Saturday,dinner,14172,7235
2024-09-08,Sunday,breakfast,14172,4170
2024-09-08,Sunday,lunch,14172,7514
2024-09-08,Sunday,snacks,14172,3288
2024-09-08,Sunday,dinner,14172,6131
2024-09-09,Monday,breakfast,14172,9144
2024-09-09,Monday,lunch,14172,10142
2024-09-09,Monday,snacks,14172,6547
2024-09-09,Monday,dinner,14172,10153
2024-09-10,Tuesday,breakfast,14172,8168
2024-09-10,Tuesday,lunch,14172,11991
2024-09-10,Tuesday,snacks,14172,4983
2024-09-10,Tuesday,dinner,14172,10643
2024-09-11,Wednesday,breakfast,14172,9195
2024-09-11,Wednesday,lunch,14172,10287
2024-09-11,Wednesday,snacks,14172,5395
2024-09-11,Wednesday,dinner,14172,9342
2024-09-12,Thursday,breakfast,14172,8749
2024-09-12,Thursday,lunch,14172,11435
2024-09-12,Thursday,snacks,14172,4502
2024-09-12,Thursday,dinner,14172,11301
2024-09-13,Friday,breakfast,14172,8571
2024-09-13,Friday,lunch,14172,11845
2024-09-13,Friday,snacks,14172,6324
2024-09-13,Friday,dinner,14172,9154
2024-09-14,Saturday,breakfast,14172,5041
2024-09-14,Saturday,lunch,14172,6368
2024-09-14,Saturday,snacks,14172,3746
2024-09-14,Saturday,dinner,14172,5466
2024-09-15,Sunday,breakfast,14172,5105
2024-09-15,Sunday,lunch,14172,7403
2024-09-15,Sunday,snacks,14172,3257
2024-09-15,Sunday,dinner,14172,6316
2024-09-16,Monday,breakfast,14172,8733
2024-09-16,Monday,lunch,14172,10116
2024-09-16,Monday,snacks,14172,4511
2024-09-16,Monday,dinner,14172,10901
2024-09-17,Tuesday,breakfast,14172,8726
2024-09-17,Tuesday,lunch,14172,9265
2024-09-17,Tuesday,snacks,14172,5474
2024-09-17,Tuesday,dinner,14172,10175
2024-09-18,Wednesday,breakfast,14172,7494
2024-09-18,Wednesday,lunch,14172,9317
2024-09-18,Wednesday,snacks,14172,4845
2024-09-18,Wednesday,dinner,14172,8651
2024-09-19,Thursday,breakfast,14172,8749
2024-09-19,Thursday,lunch,14172,11131
2024-09-19,Thursday,snacks,14172,5502
2024-09-19,Thursday,dinner,14172,9866
2024-09-20,Friday,breakfast,14172,9097
2024-09-20,Friday,lunch,14172,10181
2024-09-20,Friday,snacks,14172,6531
2024-09-20,Friday,dinner,14172,10479
2024-09-21,Saturday,breakfast,14172,5747
2024-09-21,Saturday,lunch,14172,6021
2024-09-21,Saturday,snacks,14172,3024
2024-09-21,Saturday,dinner,14172,5536
2024-09-22,Sunday,breakfast,14172,4529
2024-09-22,Sunday,lunch,14172,7228
2024-09-22,Sunday,snacks,14172,2827
2024-09-22,Sunday,dinner,14172,7842
2024-09-23,Monday,breakfast,14172,6694
2024-09-23,Monday,lunch,14172,9307
2024-09-23,Monday,snacks,14172,5281
2024-09-23,Monday,dinner,14172,10281
2024-09-24,Tuesday,breakfast,14172,6892
2024-09-24,Tuesday,lunch,14172,10203
2024-09-24,Tuesday,snacks,14172,6781
2024-09-24,Tuesday,dinner,14172,8779
2024-09-25,Wednesday,breakfast,14172,7824
2024-09-25,Wednesday,lunch,14172,11481
2024-09-25,Wednesday,snacks,14172,6854
2024-09-25,Wednesday,dinner,14172,9988
2024-09-26,Thursday,breakfast,14172,9193
2024-09-26,Thursday,lunch,14172,11839
2024-09-26,Thursday,snacks,14172,5158
2024-09-26,Thursday,dinner,14172,10936
2024-09-27,Friday,breakfast,14172,8111
2024-09-27,Friday,lunch,14172,10698
2024-09-27,Friday,snacks,14172,4332
2024-09-27,Friday,dinner,14172,9162
2024-09-28,Saturday,breakfast,14172,5979
2024-09-28,Saturday,lunch,14172,8212
2024-09-28,Saturday,snacks,14172,4191
2024-09-28,Saturday,dinner,14172,6017
2024-09-29,Sunday,breakfast,14172,4865
2024-09-29,Sunday,lunch,14172,6092
2024-09-29,Sunday,snacks,14172,4619
2024-09-29,Sunday,dinner,14172,7736
2024-09-30,Monday,breakfast,14172,8448
2024-09-30,Monday,lunch,14172,9649
2024-09-30,Monday,snacks,14172,6517
2024-09-30,Monday,dinner,14172,9617
2024-10-01,Tuesday,breakfast,14172,8071
2024-10-01,Tuesday,lunch,14172,9973
2024-10-01,Tuesday,snacks,14172,4596
2024-10-01,Tuesday,dinner,14172,10442
2024-10-02,Wednesday,breakfast,14172,7508
2024-10-02,Wednesday,lunch,14172,11195
2024-10-02,Wednesday,snacks,14172,4702
2024-10-02,Wednesday,dinner,14172,9542
2024-10-03,Thursday,breakfast,14172,7713
2024-10-03,Thursday,lunch,14172,11933
2024-10-03,Thursday,snacks,14172,6046
2024-10-03,Thursday,dinner,14172,9734
2024-10-04,Friday,breakfast,14172,7177
2024-10-04,Friday,lunch,14172,11360
2024-10-04,Friday,snacks,14172,6920
2024-10-04,Friday,dinner,14172,9712
2024-10-05,Saturday,breakfast,14172,5435
2024-10-05,Saturday,lunch,14172,5708
2024-10-05,Saturday,snacks,14172,3642
2024-10-05,Saturday,dinner,14172,6334
2024-10-06,Sunday,breakfast,14172,3692
2024-10-06,Sunday,lunch,14172,7541
2024-10-06,Sunday,snacks,14172,4268
2024-10-06,Sunday,dinner,14172,7108
2024-10-07,Monday,breakfast,14172,8889
2024-10-07,Monday,lunch,14172,11934
2024-10-07,Monday,snacks,14172,5281
2024-10-07,Monday,dinner,14172,10471
2024-10-08,Tuesday,breakfast,14172,7776
2024-10-08,Tuesday,lunch,14172,9638
2024-10-08,Tuesday,snacks,14172,6516
2024-10-08,Tuesday,dinner,14172,10411
2024-10-09,Wednesday,breakfast,14172,8897
2024-10-09,Wednesday,lunch,14172,9378
2024-10-09,Wednesday,snacks,14172,4527
2024-10-09,Wednesday,dinner,14172,10020
2024-10-10,Thursday,breakfast,14172,6683
2024-10-10,Thursday,lunch,14172,10003
2024-10-10,Thursday,snacks,14172,5791
2024-10-10,Thursday,dinner,14172,10108
2024-10-11,Friday,breakfast,14172,7450
2024-10-11,Friday,lunch,14172,11286
2024-10-11,Friday,snacks,14172,4852
2024-10-11,Friday,dinner,14172,9266
2024-10-12,Saturday,breakfast,14172,5489
2024-10-12,Saturday,lunch,14172,7678
2024-10-12,Saturday,snacks,14172,5092
2024-10-12,Saturday,dinner,14172,6154
2024-10-13,Sunday,breakfast,14172,6037
2024-10-13,Sunday,lunch,14172,5863
2024-10-13,Sunday,snacks,14172,4675
2024-10-13,Sunday,dinner,14172,5436
2024-10-14,Monday,breakfast,14172,6434
2024-10-14,Monday,lunch,14172,10097
2024-10-14,Monday,snacks,14172,5073
2024-10-14,Monday,dinner,14172,9381
2024-10-15,Tuesday,breakfast,14172,9137
2024-10-15,Tuesday,lunch,14172,11462
2024-10-15,Tuesday,snacks,14172,6380
2024-10-15,Tuesday,dinner,14172,9662
2024-10-16,Wednesday,breakfast,14172,8366
2024-10-16,Wednesday,lunch,14172,11965
2024-10-16,Wednesday,snacks,14172,6964
2024-10-16,Wednesday,dinner,14172,9016
2024-10-17,Thursday,breakfast,14172,6985
2024-10-17,Thursday,lunch,14172,11385
2024-10-17,Thursday,snacks,14172,5314
2024-10-17,Thursday,dinner,14172,9601
2024-10-18,Friday,breakfast,14172,8146
2024-10-18,Friday,lunch,14172,11977
2024-10-18,Friday,snacks,14172,6637
2024-10-18,Friday,dinner,14172,10433
2024-10-19,Saturday,breakfast,14172,4795
2024-10-19,Saturday,lunch,14172,6512
2024-10-19,Saturday,snacks,14172,2635
2024-10-19,Saturday,dinner,14172,7635
2024-10-20,Sunday,breakfast,14172,6060
2024-10-20,Sunday,lunch,14172,6566
2024-10-20,Sunday,snacks,14172,4622
2024-10-20,Sunday,dinner,14172,5519
2024-10-21,Monday,breakfast,14172,7064
2024-10-21,Monday,lunch,14172,9566
2024-10-21,Monday,snacks,14172,5578
2024-10-21,Monday,dinner,14172,9393
2024-10-22,Tuesday,breakfast,14172,6582
2024-10-22,Tuesday,lunch,14172,9669
2024-10-22,Tuesday,snacks,14172,4761
2024-10-22,Tuesday,dinner,14172,9640
2024-10-23,Wednesday,breakfast,14172,6557
2024-10-23,Wednesday,lunch,14172,9858
2024-10-23,Wednesday,snacks,14172,6489
2024-10-23,Wednesday,dinner,14172,11167
2024-10-24,Thursday,breakfast,14172,7640
2024-10-24,Thursday,lunch,14172,10984
2024-10-24,Thursday,snacks,14172,5034
2024-10-24,Thursday,dinner,14172,8504
2024-10-25,Friday,breakfast,14172,6688
2024-10-25,Friday,lunch,14172,11054
2024-10-25,Friday,snacks,14172,4771
2024-10-25,Friday,dinner,14172,10945
2024-10-26,Saturday,breakfast,14172,5660
